time,symbol,lot,price,realized_pnl,comment
2025-10-06 14:58:46,BTCUSDm,0.1,124597.87,6.0,[tp 124597.87000]
2025-10-06 14:59:08,BTCUSDm,0.1,124531.82,-4.0,[sl 124531.82000]
2025-10-06 14:59:44,BTCUSDm,0.1,124576.61,0.0,AI Trader
2025-10-06 15:00:40,BTCUSDm,0.1,124636.61,6.0,[tp 124636.61000]
2025-10-06 15:00:47,BTCUSDm,0.1,124655.81,0.0,AI Trader
2025-10-06 15:01:00,BTCUSDm,0.1,124615.81,-4.0,[sl 124615.81]
2025-10-06 15:01:50,BTCUSDm,0.1,124723.92,0.0,AI Trader
2025-10-06 15:02:37,BTCUSDm,0.1,124683.92,-4.0,[sl 124683.92000]
2025-10-06 15:11:03,BTCUSDm,0.1,124748.36,0.0,AI Trader
2025-10-06 15:12:06,BTCUSDm,0.1,124768.53,0.0,AI Trader
2025-10-06 15:13:09,BTCUSDm,0.1,124743.91,0.0,AI Trader
2025-10-06 15:14:12,BTCUSDm,0.1,124780.18000000001,0.0,AI Trader
2025-10-06 15:15:15,BTCUSDm,0.1,124825.96,0.0,AI Trader
2025-10-06 15:16:18,BTCUSDm,0.1,124934.77,0.0,AI Trader
2025-10-06 15:17:21,BTCUSDm,0.1,125011.17,0.0,AI Trader
2025-10-06 15:18:24,BTCUSDm,0.1,125071.8,0.0,AI Trader
2025-10-06 15:19:28,BTCUSDm,0.1,125086.67,0.0,AI Trader
2025-10-06 15:20:33,BTCUSDm,0.1,125209.56,0.0,AI Trader
2025-10-06 15:21:36,BTCUSDm,0.1,125321.23,0.0,AI Trader
2025-10-06 15:22:39,BTCUSDm,0.1,125476.18000000001,0.0,AI Trader
2025-10-06 15:23:42,BTCUSDm,0.1,125273.05,0.0,AI Trader
2025-10-06 15:23:53,BTCUSDm,0.1,125225.23,-25.1,[sl 125225.23000]
2025-10-06 15:24:45,BTCUSDm,0.1,125335.62,0.0,AI Trader
2025-10-06 15:25:48,BTCUSDm,0.1,125368.99,0.0,AI Trader
2025-10-06 15:26:51,BTCUSDm,0.1,125363.53,0.0,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,63.13,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,61.12,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,63.58,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,59.95,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,55.37,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,44.49,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,36.85,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,30.79,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,29.3,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,17.01,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,5.85,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,10.66,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,4.41,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,1.07,AI Trader
2025-10-06 15:27:27,BTCUSDm,0.1,125379.71,1.62,AI Trader
2025-10-06 15:27:54,BTCUSDm,0.1,125369.74,0.0,AI Trader
2025-10-06 15:28:58,BTCUSDm,0.1,125284.53,0.0,AI Trader
2025-10-06 15:30:02,BTCUSDm,0.1,125267.36,0.0,AI Trader
2025-10-06 15:30:39,BTCUSDm,0.1,125147.01000000001,-22.27,AI Trader
2025-10-06 15:30:39,BTCUSDm,0.1,125147.01000000001,-13.75,AI Trader
2025-10-06 15:30:39,BTCUSDm,0.1,125147.01000000001,-12.04,AI Trader
2025-10-06 15:32:47,XAUUSDm,0.1,3951.74,0.0,AI Trader
2025-10-06 15:33:51,XAUUSDm,0.1,3952.1839999999997,0.0,AI Trader
2025-10-06 15:34:54,XAUUSDm,0.1,3952.295,0.0,AI Trader
2025-10-06 15:35:57,XAUUSDm,0.1,3952.504,0.0,AI Trader
2025-10-06 15:37:00,XAUUSDm,0.1,3953.119,0.0,AI Trader
2025-10-06 15:37:31,XAUUSDm,0.1,3952.606,8.66,AI Trader
2025-10-06 15:37:31,XAUUSDm,0.1,3952.606,4.22,AI Trader
2025-10-06 15:37:31,XAUUSDm,0.1,3952.606,3.11,AI Trader
2025-10-06 15:37:31,XAUUSDm,0.1,3952.606,1.02,AI Trader
2025-10-06 15:37:31,XAUUSDm,0.1,3952.606,-5.13,AI Trader
2025-10-06 15:40:03,XAUUSDm,0.1,3954.287,0.0,AI Trader
2025-10-06 15:41:07,XAUUSDm,0.1,3954.68,0.0,AI Trader
2025-10-06 15:42:10,XAUUSDm,0.1,3954.134,0.0,AI Trader
2025-10-06 15:43:04,XAUUSDm,0.1,3954.193,0.59,AI Trader
2025-10-06 15:43:14,XAUUSDm,0.1,3954.322,0.0,AI Trader
2025-10-06 15:43:33,XAUUSDm,0.1,3955.368,10.81,AI Trader
2025-10-06 15:43:33,XAUUSDm,0.1,3955.368,6.88,AI Trader
2025-10-06 15:43:33,XAUUSDm,0.1,3955.368,10.46,AI Trader
2025-10-06 16:02:09,BTCUSDm,0.1,125069.55,0.0,AI Trader
2025-10-06 16:03:12,BTCUSDm,0.1,125073.66,0.0,AI Trader
2025-10-06 16:04:15,BTCUSDm,0.1,125066.67,0.0,AI Trader
2025-10-06 16:05:18,BTCUSDm,0.1,125022.14,0.0,AI Trader
2025-10-06 16:06:21,BTCUSDm,0.1,125056.16,0.0,AI Trader
2025-10-06 16:07:25,BTCUSDm,0.1,125159.04000000001,0.0,AI Trader
2025-10-06 16:08:28,BTCUSDm,0.1,124960.91,0.0,AI Trader
2025-10-06 16:09:32,BTCUSDm,0.1,124942.29000000001,0.0,AI Trader
2025-10-06 16:10:35,BTCUSDm,0.1,124942.49,0.0,AI Trader
2025-10-06 16:10:55,BTCUSDm,0.1,124908.72,-25.03,[sl 124908.72000]
2025-10-06 16:11:40,BTCUSDm,0.1,124908.01000000001,0.0,AI Trader
2025-10-06 16:12:43,BTCUSDm,0.1,124912.85,0.0,AI Trader
2025-10-06 16:13:46,BTCUSDm,0.1,124981.38,0.0,AI Trader
2025-10-06 16:14:50,BTCUSDm,0.1,124920.14,0.0,AI Trader
2025-10-06 16:15:54,BTCUSDm,0.1,124982.99,0.0,AI Trader
2025-10-06 16:16:58,BTCUSDm,0.1,125070.67,0.0,AI Trader
2025-10-06 16:18:01,BTCUSDm,0.1,125041.67,0.0,AI Trader
2025-10-06 16:19:06,BTCUSDm,0.1,125056.78,0.0,AI Trader
2025-10-06 16:20:09,BTCUSDm,0.1,125061.79000000001,0.0,AI Trader
2025-10-06 16:21:13,BTCUSDm,0.1,125085.29000000001,0.0,AI Trader
2025-10-06 16:22:18,BTCUSDm,0.1,124982.89,0.0,AI Trader
2025-10-06 16:23:21,BTCUSDm,0.1,124928.74,0.0,AI Trader
2025-10-06 16:24:25,BTCUSDm,0.1,124973.12,0.0,AI Trader
2025-10-06 16:25:29,BTCUSDm,0.1,124943.58,0.0,AI Trader
2025-10-06 16:26:33,BTCUSDm,0.1,125046.89,0.0,AI Trader
2025-10-06 16:27:36,BTCUSDm,0.1,125077.69,0.0,AI Trader
2025-10-06 16:28:39,BTCUSDm,0.1,124934.99,0.0,AI Trader
2025-10-06 16:29:27,BTCUSDm,0.1,124976.74,6.38,
2025-10-06 16:29:30,BTCUSDm,0.1,124977.3,6.93,
2025-10-06 16:29:33,BTCUSDm,0.1,124977.3,3.48,
2025-10-06 16:29:36,BTCUSDm,0.1,124950.2,0.79,
2025-10-06 16:29:40,BTCUSDm,0.1,124973.54000000001,5.34,
2025-10-06 16:29:43,BTCUSDm,0.1,124991.54000000001,0.0,AI Trader
2025-10-06 16:29:44,BTCUSDm,0.1,124973.54000000001,1.26,
2025-10-06 16:30:47,BTCUSDm,0.1,124989.6,0.0,AI Trader
2025-10-06 16:31:50,BTCUSDm,0.1,125062.23,0.0,AI Trader
2025-10-06 16:32:55,BTCUSDm,0.1,125091.2,0.0,AI Trader
2025-10-06 16:33:59,BTCUSDm,0.1,125095.54000000001,0.0,AI Trader
2025-10-06 16:35:02,BTCUSDm,0.1,125072.27,0.0,AI Trader
2025-10-06 16:36:06,BTCUSDm,0.1,125218.09,0.0,AI Trader
2025-10-06 16:37:09,BTCUSDm,0.1,125256.55,0.0,AI Trader
2025-10-06 16:38:12,BTCUSDm,0.1,125245.03,0.0,AI Trader
2025-10-06 16:39:16,BTCUSDm,0.1,125287.14,0.0,AI Trader
2025-10-06 16:40:19,BTCUSDm,0.1,125304.47,0.0,AI Trader
2025-10-06 16:41:23,BTCUSDm,0.1,125214.1,0.0,AI Trader
2025-10-06 16:42:26,BTCUSDm,0.1,125292.93000000001,0.0,AI Trader
2025-10-06 16:43:30,BTCUSDm,0.1,125292.15000000001,0.0,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,23.93,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,23.52,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,24.22,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,28.68,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,25.27,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,32.75,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,32.59,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,23.82,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,26.72,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,25.21,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,24.71,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,22.36,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,32.6,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,38.02,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,33.58,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,36.53,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,26.2,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,23.12,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,37.39,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,31.74,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,31.93,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,24.67,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,21.77,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,21.34,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,9.08,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,23.66,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,5.23,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,6.39,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,2.18,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,0.44,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,9.48,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,1.6,AI Trader
2025-10-06 16:44:07,BTCUSDm,0.1,125308.85,1.67,AI Trader
2025-10-06 16:44:33,BTCUSDm,0.1,125289.59,0.0,AI Trader
2025-10-06 16:45:37,BTCUSDm,0.1,125294.73,0.0,AI Trader
2025-10-06 16:46:42,BTCUSDm,0.1,125311.24,0.0,AI Trader
2025-10-06 16:47:46,BTCUSDm,0.1,125331.77,0.0,AI Trader
2025-10-06 16:48:50,BTCUSDm,0.1,125334.33,0.0,AI Trader
2025-10-06 16:49:53,BTCUSDm,0.1,125295.65000000001,0.0,AI Trader
2025-10-06 16:50:56,BTCUSDm,0.1,125346.39,0.0,AI Trader
2025-10-06 16:52:00,BTCUSDm,0.1,125236.38,0.0,AI Trader
2025-10-06 16:53:03,BTCUSDm,0.1,125262.1,0.0,AI Trader
2025-10-06 16:54:07,BTCUSDm,0.1,125302.17,0.0,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,2.59,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,2.08,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,0.43,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,-1.63,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,-1.88,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,1.98,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,-3.09,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,7.91,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,5.34,AI Trader
2025-10-06 16:54:38,BTCUSDm,0.1,125315.46,1.33,AI Trader
2025-10-06 17:07:20,BTCUSDm,0.1,125616.46,0.0,AI Trader
2025-10-06 17:09:04,BTCUSDm,0.1,125697.37,0.0,AI Trader
2025-10-06 17:11:57,BTCUSDm,0.1,125663.28,4.68,AI Trader
2025-10-06 17:12:50,BTCUSDm,0.1,125593.04000000001,0.0,AI Trader
2025-10-06 17:21:14,BTCUSDm,0.1,125700.0,0.26,[tp 125700.00000]
2025-10-06 17:27:52,BTCUSDm,0.1,125738.21,0.0,AI Trader
2025-10-06 17:34:04,BTCUSDm,0.1,125486.73,-25.15,[sl 125486.73000]
2025-10-06 17:35:04,BTCUSDm,0.1,125341.85,-25.11,[sl 125341.85000]
2025-10-06 17:38:34,BTCUSDm,0.1,125305.72,0.0,AI Trader
2025-10-06 17:40:06,BTCUSDm,0.1,125322.58,0.0,AI Trader
2025-10-06 17:45:09,BTCUSDm,0.1,125251.01000000001,0.0,AI Trader
2025-10-06 17:50:12,BTCUSDm,0.1,125359.26000000001,0.0,AI Trader
2025-10-06 17:55:15,BTCUSDm,0.1,125450.39,0.0,AI Trader
2025-10-06 18:00:17,BTCUSDm,0.1,125318.57,0.0,AI Trader
2025-10-06 18:04:07,BTCUSDm,0.1,125199.64,-25.08,[sl 125199.64000]
2025-10-06 18:04:21,BTCUSDm,0.1,125108.54,-25.08,[sl 125108.54000]
2025-10-06 18:05:21,BTCUSDm,0.1,125305.92,0.0,AI Trader
2025-10-06 18:10:23,BTCUSDm,0.1,125289.13,0.0,AI Trader
2025-10-06 18:15:27,BTCUSDm,0.1,125423.88,0.0,AI Trader
2025-10-06 18:17:40,BTCUSDm,0.1,125425.73,12.0,
2025-10-06 18:17:43,BTCUSDm,0.1,125425.87,10.33,
2025-10-06 18:17:46,BTCUSDm,0.1,125425.87,17.49,
2025-10-06 18:17:49,BTCUSDm,0.1,125410.0,9.14,
2025-10-06 18:17:52,BTCUSDm,0.1,125426.05,12.02,
2025-10-06 18:17:57,BTCUSDm,0.1,125426.38,13.73,
2025-10-06 18:20:31,BTCUSDm,0.1,125446.88,0.0,AI Trader
2025-10-06 18:25:36,BTCUSDm,0.1,125288.45,0.0,AI Trader
2025-10-06 18:30:43,BTCUSDm,0.1,125296.45,0.0,AI Trader
2025-10-06 18:35:46,BTCUSDm,0.1,125511.12,0.0,AI Trader
2025-10-06 18:40:49,BTCUSDm,0.1,125406.74,0.0,AI Trader
2025-10-06 18:45:53,BTCUSDm,0.1,125598.16,0.0,AI Trader
2025-10-06 18:50:55,BTCUSDm,0.1,125959.06,0.0,AI Trader
2025-10-06 18:51:48,BTCUSDm,0.1,126044.27,75.58,[tp 126044.27000]
2025-10-06 18:51:48,BTCUSDm,0.1,126048.15,75.17,[tp 126048.15000]
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,62.21,AI Trader
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,59.91,AI Trader
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,53.49,AI Trader
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,63.93,AI Trader
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,44.78,AI Trader
2025-10-06 18:55:33,BTCUSDm,0.1,126045.95,8.69,AI Trader
2025-10-06 18:55:59,BTCUSDm,0.1,126015.93000000001,0.0,AI Trader
2025-10-06 18:58:44,BTCUSDm,0.1,126221.37000000001,20.55,
2025-10-06 19:01:04,BTCUSDm,0.1,126181.61,0.0,AI Trader
2025-10-06 19:03:02,BTCUSDm,0.1,125932.37,-24.92,[sl 125932.37000]
2025-10-06 19:06:09,BTCUSDm,0.1,125918.96,0.0,AI Trader
2025-10-06 19:11:12,BTCUSDm,0.1,125827.12,0.0,AI Trader
2025-10-06 19:16:17,BTCUSDm,0.1,125709.06,0.0,AI Trader
2025-10-06 19:16:37,BTCUSDm,0.1,125665.17,-25.38,[sl 125665.17000]
2025-10-06 19:17:02,BTCUSDm,0.1,125575.47,-25.16,[sl 125575.47000]
2025-10-06 19:21:22,BTCUSDm,0.1,125558.42,0.0,AI Trader
2025-10-06 19:26:25,BTCUSDm,0.1,125936.84,0.0,AI Trader
2025-10-06 19:31:34,BTCUSDm,0.1,125857.87000000001,0.0,AI Trader
2025-10-06 19:36:39,BTCUSDm,0.1,125714.48,0.0,AI Trader
2025-10-06 19:40:30,BTCUSDm,0.1,125465.39,-24.91,[sl 125465.39000]
2025-10-06 19:41:43,BTCUSDm,0.1,125340.69,0.0,AI Trader
2025-10-06 19:41:44,BTCUSDm,0.1,125307.3,-25.11,[sl 125307.30000]
2025-10-06 19:46:48,BTCUSDm,0.1,125536.83,0.0,AI Trader
2025-10-06 19:51:53,BTCUSDm,0.1,125416.25,0.0,AI Trader
2025-10-06 19:56:56,BTCUSDm,0.1,125415.75,0.0,AI Trader
2025-10-06 20:01:59,BTCUSDm,0.1,125414.68000000001,0.0,AI Trader
2025-10-06 20:07:12,BTCUSDm,0.1,125582.61,0.0,AI Trader
2025-10-06 20:12:15,BTCUSDm,0.1,125513.43000000001,0.0,AI Trader
2025-10-06 20:15:33,BTCUSDm,0.1,125331.44,-25.12,[sl 125331.44000]
2025-10-06 20:16:22,BTCUSDm,0.1,125285.76,-25.1,[sl 125285.76000]
2025-10-06 20:16:22,BTCUSDm,0.1,125262.4,-25.1,[sl 125262.40000]
2025-10-06 20:17:20,BTCUSDm,0.1,125250.67,0.0,AI Trader
2025-10-06 20:22:24,BTCUSDm,0.1,125262.85,0.0,AI Trader
2025-10-06 20:27:27,BTCUSDm,0.1,125146.09,0.0,AI Trader
2025-10-06 20:27:35,BTCUSDm,0.1,125090.01,-25.07,[sl 125090.01000]
2025-10-06 20:32:31,BTCUSDm,0.1,125322.67,0.0,AI Trader
2025-10-06 20:37:34,BTCUSDm,0.1,125322.85,0.0,AI Trader
2025-10-06 20:42:38,BTCUSDm,0.1,125299.57,0.0,AI Trader
2025-10-06 20:47:42,BTCUSDm,0.1,125336.38,0.0,AI Trader
2025-10-06 20:52:45,BTCUSDm,0.1,125319.45,0.0,AI Trader
2025-10-06 20:57:50,BTCUSDm,0.1,125304.14,0.0,AI Trader
2025-10-06 21:02:53,BTCUSDm,0.1,125306.14,0.0,AI Trader
2025-10-06 21:07:56,BTCUSDm,0.1,125213.08,0.0,AI Trader
2025-10-06 21:13:02,BTCUSDm,0.1,125204.1,0.0,AI Trader
2025-10-06 21:16:04,BTCUSDm,0.1,125085.71,-25.07,[sl 125085.71000]
2025-10-06 21:16:25,BTCUSDm,0.1,125068.81,-25.07,[sl 125068.81000]
2025-10-06 21:16:25,BTCUSDm,0.1,125072.02,-25.07,[sl 125072.02000]
2025-10-06 21:16:25,BTCUSDm,0.1,125072.2,-25.07,[sl 125072.20000]
2025-10-06 21:16:46,BTCUSDm,0.1,125053.53,-25.06,[sl 125053.53000]
2025-10-06 21:16:46,BTCUSDm,0.1,125052.31,-24.73,[sl 125052.31000]
2025-10-06 21:16:46,BTCUSDm,0.1,125055.53,-25.06,[sl 125055.53000]
2025-10-06 21:18:05,BTCUSDm,0.1,125072.27,0.0,AI Trader
2025-10-06 21:18:56,BTCUSDm,0.1,125012.32,-25.06,[sl 125012.32000]
2025-10-06 21:19:00,BTCUSDm,0.1,125000.17,-25.05,[sl 125000.17000]
2025-10-06 21:19:02,BTCUSDm,0.1,124962.65,-25.04,[sl 124962.65000]
2025-10-06 21:19:02,BTCUSDm,0.1,124953.69,-25.04,[sl 124953.69000]
2025-10-06 21:19:44,BTCUSDm,0.1,124895.8,-25.03,[sl 124895.80000]
2025-10-06 21:21:00,BTCUSDm,0.1,124822.13,-25.02,[sl 124822.13000]
2025-10-06 21:23:09,BTCUSDm,0.1,124614.47,0.0,AI Trader
2025-10-06 21:28:12,BTCUSDm,0.1,125048.67,0.0,AI Trader
2025-10-06 21:29:45,BTCUSDm,0.1,124798.57,-25.01,[sl 124798.57000]
2025-10-06 21:33:15,BTCUSDm,0.1,124869.1,0.0,AI Trader
2025-10-06 21:38:19,BTCUSDm,0.1,124925.7,0.0,AI Trader
2025-10-06 21:43:23,BTCUSDm,0.1,125015.75,0.0,AI Trader
2025-10-06 21:48:27,BTCUSDm,0.1,125001.5,0.0,AI Trader
2025-10-06 21:53:29,BTCUSDm,0.1,124947.91,0.0,AI Trader
2025-10-06 21:58:32,BTCUSDm,0.1,125105.69,0.0,AI Trader
2025-10-06 22:03:35,BTCUSDm,0.1,125254.84,0.0,AI Trader
2025-10-06 22:04:26,BTCUSDm,0.1,125338.89,72.44,[tp 125338.89000]
2025-10-06 22:08:38,BTCUSDm,0.1,125153.97,0.0,AI Trader
2025-10-06 22:13:41,BTCUSDm,0.1,125262.73,0.0,AI Trader
2025-10-06 22:18:45,BTCUSDm,0.1,125337.56,0.0,AI Trader
2025-10-06 22:23:49,BTCUSDm,0.1,125272.91,0.0,AI Trader
2025-10-06 22:28:52,BTCUSDm,0.1,125252.52,0.0,AI Trader
2025-10-06 22:31:46,BTCUSDm,0.1,125086.88,-25.07,[sl 125086.88000]
2025-10-06 22:33:55,BTCUSDm,0.1,125158.24,0.0,AI Trader
2025-10-06 22:38:36,BTCUSDm,0.1,125022.36,-25.05,[sl 125022.36000]
2025-10-06 22:38:36,BTCUSDm,0.1,125012.2,-25.05,[sl 125012.20000]
2025-10-06 22:38:36,BTCUSDm,0.1,125002.01,-25.05,[sl 125002.01000]
2025-10-06 22:38:36,BTCUSDm,0.1,125004.33,-25.05,[sl 125004.33000]
2025-10-06 22:39:00,BTCUSDm,0.1,124978.57,0.0,AI Trader
2025-10-06 22:40:01,BTCUSDm,0.1,124907.92,-25.03,[sl 124907.92000]
2025-10-06 22:40:01,BTCUSDm,0.1,124909.33,-24.47,[sl 124909.33000]
2025-10-06 22:40:26,BTCUSDm,0.1,124855.48,-25.02,[sl 124855.48000]
2025-10-06 22:44:03,BTCUSDm,0.1,124977.84,0.0,AI Trader
2025-10-06 22:49:06,BTCUSDm,0.1,124979.84,0.0,AI Trader
2025-10-06 22:54:10,BTCUSDm,0.1,125077.25,0.0,AI Trader
2025-10-06 22:59:13,BTCUSDm,0.1,125091.18000000001,0.0,AI Trader
2025-10-06 23:04:17,BTCUSDm,0.1,125079.14,0.0,AI Trader
2025-10-06 23:09:21,BTCUSDm,0.1,124997.69,0.0,AI Trader
2025-10-06 23:14:25,BTCUSDm,0.1,124949.88,0.0,AI Trader
2025-10-06 23:16:27,BTCUSDm,0.1,124841.0,-25.02,[sl 124841.00000]
2025-10-06 23:16:28,BTCUSDm,0.1,124827.1,-25.02,[sl 124827.10000]
2025-10-06 23:16:28,BTCUSDm,0.1,124828.98,-25.01,[sl 124828.98000]
2025-10-06 23:19:28,BTCUSDm,0.1,124896.42,0.0,AI Trader
2025-10-06 23:23:11,BTCUSDm,0.1,124751.5,-25.0,[sl 124751.50000]
2025-10-06 23:23:11,BTCUSDm,0.1,124747.69,-25.0,[sl 124747.69000]
2025-10-06 23:23:15,BTCUSDm,0.1,124729.88,-24.99,[sl 124729.88000]
2025-10-06 23:24:32,BTCUSDm,0.1,124805.12,0.0,AI Trader
2025-10-06 23:29:37,BTCUSDm,0.1,124902.48,0.0,AI Trader
2025-10-06 23:34:40,BTCUSDm,0.1,124897.52,0.0,AI Trader
2025-10-06 23:39:44,BTCUSDm,0.1,124833.34,0.0,AI Trader
2025-10-06 23:44:48,BTCUSDm,0.1,124873.23,0.0,AI Trader
2025-10-06 23:49:51,BTCUSDm,0.1,124843.84,0.0,AI Trader
2025-10-06 23:54:55,BTCUSDm,0.1,124821.21,0.0,AI Trader
2025-10-06 23:59:56,BTCUSDm,0.1,124699.98,-24.99,[sl 124699.98000]
2025-10-06 23:59:58,BTCUSDm,0.1,124731.01000000001,0.0,AI Trader
2025-10-07 00:05:01,BTCUSDm,0.1,124732.15000000001,0.0,AI Trader
2025-10-07 00:10:04,BTCUSDm,0.1,124805.08,0.0,AI Trader
2025-10-07 00:15:08,BTCUSDm,0.1,124803.96,0.0,AI Trader
2025-10-07 00:20:13,BTCUSDm,0.1,124910.84,0.0,AI Trader
2025-10-07 00:25:16,BTCUSDm,0.1,124765.89,0.0,AI Trader
2025-10-07 00:30:19,BTCUSDm,0.1,124786.37,0.0,AI Trader
2025-10-07 00:33:12,BTCUSDm,0.1,124661.02,-24.98,[sl 124661.02000]
2025-10-07 00:33:12,BTCUSDm,0.1,124652.68,-24.98,[sl 124652.68000]
2025-10-07 00:33:12,BTCUSDm,0.1,124646.63,-24.98,[sl 124646.63000]
2025-10-07 00:33:12,BTCUSDm,0.1,124647.72,-24.98,[sl 124647.72000]
2025-10-07 00:35:23,BTCUSDm,0.1,124752.06,0.0,AI Trader
2025-10-07 00:40:26,BTCUSDm,0.1,124763.84,0.0,AI Trader
2025-10-07 00:45:30,BTCUSDm,0.1,124922.48,0.0,AI Trader
2025-10-07 00:50:33,BTCUSDm,0.1,124933.69,0.0,AI Trader
2025-10-07 00:55:36,BTCUSDm,0.1,124973.89,0.0,AI Trader
2025-10-07 01:00:39,BTCUSDm,0.1,124957.35,0.0,AI Trader
2025-10-07 01:05:43,BTCUSDm,0.1,125001.19,0.0,AI Trader
2025-10-07 01:10:47,BTCUSDm,0.1,125147.63,0.0,AI Trader
2025-10-07 01:15:19,BTCUSDm,0.1,124897.33,-25.03,[sl 124897.33000]
2025-10-07 01:15:50,BTCUSDm,0.1,124939.58,0.0,AI Trader
2025-10-07 01:17:05,BTCUSDm,0.1,124751.19,-25.0,[sl 124751.19000]
2025-10-07 01:17:24,BTCUSDm,0.1,124723.94,-25.0,[sl 124723.94000]
2025-10-07 01:18:01,BTCUSDm,0.1,124707.44,-25.0,[sl 124707.44000]
2025-10-07 01:18:03,BTCUSDm,0.1,124689.7,-24.99,[sl 124689.70000]
2025-10-07 01:19:51,BTCUSDm,0.1,124683.82,-24.99,[sl 124683.82000]
2025-10-07 01:19:58,BTCUSDm,0.1,124672.64,-24.99,[sl 124672.64000]
2025-10-07 01:20:07,BTCUSDm,0.1,124623.48,-24.97,[sl 124623.48000]
2025-10-07 01:20:09,BTCUSDm,0.1,124594.15,-24.96,[sl 124594.15000]
2025-10-07 01:20:09,BTCUSDm,0.1,124583.67,-24.96,[sl 124583.67000]
2025-10-07 01:20:10,BTCUSDm,0.1,124571.57,-24.96,[sl 124571.57000]
2025-10-07 01:20:18,BTCUSDm,0.1,124555.47,-24.96,[sl 124555.47000]
2025-10-07 01:20:18,BTCUSDm,0.1,124555.65,-24.94,[sl 124555.65000]
2025-10-07 01:20:18,BTCUSDm,0.1,124554.35,-24.96,[sl 124554.35000]
